breed,product_name,product_type,pillar,all_pillars,sub_category,category,price,has_image,in_products_master,visible_on_frontend
italian_greyhound,Italian Greyhound Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
italian_greyhound,Italian Greyhound Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
italian_greyhound,Italian Greyhound Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
italian_greyhound,Italian Greyhound Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
italian_greyhound,Italian Greyhound Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,YES,YES,YES
italian_greyhound,Italian Greyhound Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,YES,YES,YES
italian_greyhound,Italian Greyhound Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,YES,YES,YES
italian_greyhound,Italian Greyhound Training Journal,training_log,learn,learn,,breed-training_logs,399,YES,YES,YES
italian_greyhound,Italian Greyhound Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,YES,YES,YES
italian_greyhound,Italian Greyhound Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,YES,YES,YES
italian_greyhound,Italian Greyhound Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
italian_greyhound,Italian Greyhound Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
jack_russell,Jack Russell ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,YES,YES,YES
jack_russell,Jack Russell Bath Towel,pet_towel,care,care,,breed-pet_towels,699,YES,YES,YES
jack_russell,Jack Russell Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
jack_russell,Jack Russell Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
jack_russell,Jack Russell Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
jack_russell,Jack Russell Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
jack_russell,Jack Russell Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
jack_russell,Jack Russell Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
jack_russell,Jack Russell Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
jack_russell,Jack Russell Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
jack_russell,Jack Russell Terrier Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
jack_russell,Jack Russell Terrier Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,NO,YES
jack_russell,Jack Russell Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
jack_russell,Jack Russell Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
jack_russell,Jack Russell Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
jack_russell,Jack Russell Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
jack_russell,Jack Russell Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
jack_russell,Jack Russell Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,YES,YES,YES
jack_russell,Jack Russell Terrier Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
jack_russell,Jack Russell Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
jack_russell,Jack Russell Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
jack_russell,Jack Russell Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
jack_russell,Jack Russell Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
jack_russell,Jack Russell Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,YES,YES,YES
jack_russell,Jack Russell Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,YES,YES,YES
jack_russell,Jack Russell Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,YES,YES,YES
jack_russell,Jack Russell Training Journal,training_log,learn,learn,,breed-training_logs,399,YES,YES,YES
jack_russell,Jack Russell Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,YES,YES,YES
jack_russell,Jack Russell Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,YES,YES,YES
jack_russell,Jack Russell Terrier Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
jack_russell,Jack Russell Terrier Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
labradoodle,Labradoodle Breed Grooming Guide,Breed Grooming Guide,care,care,,care_accessories,399,YES,NO,YES
labradoodle,Labradoodle Breed Portrait Frame,Breed Portrait Frame,care,care|celebrate,,care_accessories,799,YES,NO,YES
labradoodle,Labradoodle Breed Wellness Kit,Breed Wellness Kit,care,care,,care_accessories,1299,YES,NO,YES
labradoodle,Labradoodle Birthday Cake,Birthday Cake,celebrate,celebrate,,breed-cakes,1899,YES,NO,YES
labradoodle,Labradoodle Ceramic Mug,Ceramic Mug,celebrate,celebrate|shop,,cups_merch,599,YES,NO,YES
labradoodle,Labradoodle Designer Bandana,Designer Bandana,celebrate,celebrate|shop,,bandanas,399,YES,NO,YES
labradoodle,Labradoodle Photo Frame,Photo Frame,celebrate,celebrate|farewell,,accessories,799,YES,NO,YES
labradoodle,Labradoodle Treat Box,Treat Box,celebrate,celebrate,,celebration_addons,699,YES,NO,YES
labradoodle,Labradoodle Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
labradoodle,Labradoodle Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,NO,YES
labradoodle,Labradoodle Canvas Print,Canvas Print,celebrate,celebrate|shop,,cups_merch,1299,YES,NO,YES
labradoodle,Labradoodle Party Hat,Party Hat,celebrate,celebrate,,celebration_addons,249,YES,NO,YES
labradoodle,Labradoodle Breed Food Mat,Breed Food Mat,dine,dine,,dine_accessories,599,YES,NO,YES
labradoodle,Labradoodle Breed Recipe Card,Breed Recipe Card,dine,dine,,dine_accessories,299,YES,NO,YES
labradoodle,Labradoodle Breed Ceramic Bowl,Breed Ceramic Bowl,dine,dine|shop,,dine_accessories,899,YES,NO,YES
labradoodle,Labradoodle Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
labradoodle,Labradoodle Breed Adventure Bandana,Breed Adventure Bandana,go,go,,go_accessories,399,YES,NO,YES
labradoodle,Labradoodle Breed Travel Tag,Breed Travel Tag,go,go,,go_accessories,299,YES,NO,YES
labradoodle,Labradoodle Breed Trail Guide,Breed Trail Guide,go,go,,go_accessories,499,YES,NO,YES
labradoodle,Labradoodle Breed Play Bandana,Breed Play Bandana,play,play,,play_accessories,399,YES,NO,YES
labradoodle,Labradoodle Breed Playdate Card,Breed Playdate Card,play,play,,play_accessories,299,YES,NO,YES
labradoodle,Labradoodle Breed Activity Print,Breed Activity Print,play,celebrate|play,,play_accessories,899,YES,NO,YES
labradoodle,Labradoodle Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
labradoodle,Labradoodle Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
labradoodle,Labradoodle Breed Keychain,Breed Keychain,shop,celebrate|shop,,accessories,199,YES,NO,YES
labrador,Labrador Retriever Birthday Cake Topper,cake_topper,,celebrate,,,599,YES,YES,YES
labrador,Labrador Retriever Pupcake Decoration Set,pupcake_set,,celebrate,,,449,YES,YES,YES
labrador,Labrador Retriever Birthday Card,birthday_card,,celebrate,,,199,YES,YES,YES
labrador,Labrador Retriever Party Banner,party_banner,,celebrate,,,399,YES,YES,YES
labrador,Labrador Retriever Party Favor Pack,return_gift_pack,,celebrate,,,499,YES,YES,YES
labrador,Labrador Retriever Feeding Mat,feeding_mat,,dine,,,699,YES,YES,YES
labrador,Labrador Retriever Food Storage Container,food_container,,dine,,,899,YES,YES,YES
labrador,Labrador Retriever Dining Placemat,placemat,,dine,,,449,YES,YES,YES
labrador,Labrador Retriever Enrichment Lick Mat,lick_mat,,dine|play,,,549,YES,YES,YES
labrador,Labrador Retriever Cushion Cover,cushion_cover,,go,,,799,YES,YES,YES
labrador,Labrador Retriever Crate Mat,crate_mat,,go,,,999,YES,YES,YES
labrador,Labrador Retriever Room Sign,room_sign,,go,,,399,YES,YES,YES
labrador,Labrador Retriever Travel Organizer Pouch,travel_pouch,,go,,,799,YES,YES,YES
labrador,Labrador Retriever Car Seat Cover,car_seat_protector,,go,,,1499,YES,YES,YES
labrador,Labrador Retriever Grooming Kit Pouch,grooming_pouch,,care,,,599,YES,NO,YES
labrador,Labrador Retriever ID Tag,id_tag,,care|emergency,,,349,YES,NO,YES
labrador,Labrador Retriever Personalized Plush Toy,personalized_toy,,play,,,699,YES,YES,YES
labrador,Labrador Retriever Mini-Me Plush,breed_plush,,play,,,899,YES,YES,YES
labrador,Labrador Retriever Rope Tug Toy,rope_toy,,play,,,449,YES,YES,YES
labrador,Labrador Retriever Snuffle Mat,enrichment_mat,,learn|play,,,799,YES,YES,YES
labrador,Labrador Retriever Fetch Toy Set,fetch_toy_set,,play,,,599,YES,YES,YES
labrador,Labrador Retriever Celebration Props Set,photo_props,,celebrate|play,,,499,YES,YES,YES
labrador,Labrador Retriever Walking Harness Set,walking_set,,play,,,1299,YES,YES,YES
labrador,Labrador Retriever Personalized Leash,personalized_lead,,play,,,699,YES,YES,YES
labrador,Labrador Retriever Poop Bag Dispenser,poop_bag_holder,,play,,,399,YES,YES,YES
labrador,Labrador Retriever Outdoor Activity Toy,activity_toy,,play,,,549,YES,YES,YES
labrador,Labrador Retriever Training Starter Kit,training_kit,,learn,,,999,YES,YES,YES
labrador,Labrador Retriever Training Flashcards,learning_cards,,learn,,,449,YES,YES,YES
labrador,Labrador Retriever Pet Journal,pet_journal,,care|learn,,,599,YES,YES,YES
labrador,Labrador Retriever First Year Memory Book,milestone_book,,celebrate|learn,,,799,YES,YES,YES
labrador,Labrador Retriever Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,YES,YES,YES
labrador,Labrador Retriever Document Holder,document_holder,,paperwork,,,499,YES,YES,YES
labrador,Labrador Retriever Medical Record Binder,medical_file,,emergency|paperwork,,,699,YES,YES,YES
labrador,Labrador Retriever Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,YES,YES,YES
labrador,Labrador Retriever Care Guide Book,care_guide,,advisory|learn,,,699,YES,YES,YES
labrador,Labrador Retriever New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,YES,YES,YES
labrador,Labrador Retriever Care Checklist Poster,breed_checklist,,advisory,,,349,YES,YES,YES
labrador,Labrador Retriever First Aid Kit,first_aid_kit,,emergency,,,1299,YES,YES,YES
labrador,Labrador Retriever Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,YES,YES,YES
labrador,Labrador Retriever Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,YES,YES,YES
labrador,Labrador Retriever Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,YES,YES,YES
labrador,Labrador Retriever Memorial Keepsake Box,keepsake_box,,farewell,,,1299,YES,YES,YES
labrador,Labrador Retriever Memorial Candle,memorial_candle,,farewell,,,499,YES,YES,YES
labrador,Labrador Retriever Remembrance Card Set,remembrance_card,,farewell,,,349,YES,YES,YES
labrador,Labrador Retriever Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,YES,YES,YES
labrador,Labrador Retriever First Bed Set,first_bed,,adopt|go,,,1499,YES,YES,YES
labrador,Labrador Retriever Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,YES,YES,YES
labrador,Labrador ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,YES,YES,YES
labrador,Labrador Bath Towel,pet_towel,care,care,,breed-pet_towels,699,YES,YES,YES
labrador,Labrador Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
labrador,Labrador Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
labrador,Labrador Breed Grooming Guide,,care,care,labrador-care,care_accessories,399,NO,NO,NO
labrador,Labrador Breed Portrait Frame,,care,care,labrador-care,care_accessories,799,NO,NO,NO
labrador,Labrador Breed Wellness Kit,,care,care,labrador-care,care_accessories,1299,NO,NO,NO
labrador,Labrador Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
labrador,Labrador Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
labrador,Labrador Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
labrador,Labrador Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
labrador,Labrador Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
labrador,Labrador Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
labrador,Labrador Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
labrador,Labrador Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,NO,YES
labrador,Labrador Retriever Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
labrador,Labrador Retriever Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,YES,YES
labrador,Labrador Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
labrador,Labrador Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
labrador,Labrador Breed Food Mat,,dine,dine,labrador-dine,dine_accessories,599,NO,NO,NO
labrador,Labrador Breed Ceramic Bowl,,dine,dine,labrador-dine,dine_accessories,899,NO,NO,NO
labrador,Labrador Breed Recipe Card,,dine,dine,labrador-dine,dine_accessories,299,NO,NO,NO
labrador,Labrador Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
labrador,Labrador Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
labrador,Labrador Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
labrador,Labrador Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,YES,YES,YES
labrador,Labrador Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
labrador,Labrador Retriever Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
labrador,Labrador Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
labrador,Labrador Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
labrador,Labrador Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
labrador,Labrador Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
labrador,Labrador Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,YES,YES,YES
labrador,Labrador Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,YES,YES,YES
labrador,Labrador Breed Adventure Bandana,,go,go,labrador-go,go_accessories,399,NO,NO,NO
labrador,Labrador Breed Travel Tag,,go,go,labrador-go,go_accessories,299,NO,NO,NO
labrador,Labrador Breed Trail Guide,,go,go,labrador-go,go_accessories,499,NO,NO,NO
labrador,Labrador Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,YES,YES,YES
labrador,Labrador Training Journal,training_log,learn,learn,,breed-training_logs,399,YES,YES,YES
labrador,Labrador Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,YES,YES,YES
labrador,Labrador Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,YES,YES,YES
labrador,Labrador Breed Play Bandana,,play,play,labrador-play,play_accessories,399,NO,NO,NO
labrador,Labrador Breed Playdate Card,,play,play,labrador-play,play_accessories,299,NO,NO,NO
labrador,Labrador Breed Activity Print,,play,play,labrador-play,play_accessories,899,NO,NO,NO
labrador,Labrador Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
labrador,Labrador Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
labrador,Labrador Retriever Phone Case,Phone Case,shop,celebrate|shop,,breed-phone_cases,799,YES,NO,YES
labrador,Labrador Retriever Framed Wall Art,Framed Wall Art,shop,celebrate|shop,,breed-wall_art,1899,YES,NO,YES
lhasa_apso,Lhasa Apso ID Tag,collar_tag,care,emergency|play,,breed-collar_tags,349,YES,YES,YES
lhasa_apso,Lhasa Apso Bath Towel,pet_towel,care,care,,breed-pet_towels,699,YES,YES,YES
lhasa_apso,Lhasa Apso Drying Robe,pet_robe,care,care,,breed-pet_robes,899,YES,YES,YES
lhasa_apso,Lhasa Apso Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,YES,YES,YES
lhasa_apso,Lhasa Apso Breed Grooming Guide,,care,care,lhasa-apso-care,care_accessories,399,NO,NO,NO
lhasa_apso,Lhasa Apso Breed Portrait Frame,,care,care,lhasa-apso-care,care_accessories,799,NO,NO,NO
lhasa_apso,Lhasa Apso Breed Wellness Kit,,care,care,lhasa-apso-care,care_accessories,1299,NO,NO,NO
lhasa_apso,Lhasa Apso Bandana,bandana,celebrate,celebrate|play,,breed-bandanas,399,YES,YES,YES
lhasa_apso,Lhasa Apso Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,YES,YES,YES
lhasa_apso,Lhasa Apso Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,YES,YES,YES
lhasa_apso,Lhasa Apso Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,YES,YES,YES
lhasa_apso,Lhasa Apso Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,YES,YES,YES
lhasa_apso,Lhasa Apso Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,YES,YES,YES
lhasa_apso,Lhasa Apso Custom Portrait,Custom Portrait,celebrate,celebrate|farewell|shop,,breed-custom_portraits,2499,YES,NO,YES
lhasa_apso,Lhasa Apso Birthday Cake Topper,Birthday Cake Topper,celebrate,celebrate,,breed-birthday_cake_toppers,499,YES,NO,YES
lhasa_apso,Lhasa Apso Food Bowl,bowl,dine,dine,,breed-bowls,599,YES,YES,YES
lhasa_apso,Lhasa Apso Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,YES,YES,YES
lhasa_apso,Lhasa Apso Breed Food Mat,,dine,dine,lhasa-apso-dine,dine_accessories,599,NO,NO,NO
lhasa_apso,Lhasa Apso Breed Ceramic Bowl,,dine,dine,lhasa-apso-dine,dine_accessories,899,NO,NO,NO
lhasa_apso,Lhasa Apso Breed Recipe Card,,dine,dine,lhasa-apso-dine,dine_accessories,299,NO,NO,NO
lhasa_apso,Lhasa Apso Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,YES,YES,YES
lhasa_apso,Lhasa Apso Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,YES,YES,YES
lhasa_apso,Lhasa Apso Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,YES,YES,YES
lhasa_apso,Lhasa Apso Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,YES,YES,YES
lhasa_apso,Lhasa Apso Memory Box,Memory Box,farewell,celebrate|farewell,,breed-memory_boxes,3499,YES,NO,YES
lhasa_apso,Lhasa Apso Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,YES,YES,YES
lhasa_apso,Lhasa Apso Cozy Blanket,blanket,go,care|go,,breed-blankets,999,YES,YES,YES
lhasa_apso,Lhasa Apso Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,YES,YES,YES
lhasa_apso,Lhasa Apso Carrier Tag,carrier_tag,go,go,,breed-carrier_tags,299,YES,YES,YES
